id;source_type;source_id;source_location_id;source_region_id;address_region_id;region_id;parent_source_id;parent_location_id;name;slug;is_direct_city;is_city;aoguid;okato;sort_order;is_active;raw_data;created_at;updated_at
72;regions;68;68;68;68;81;168;"";Тамбов;tambov;1;1;ea2a1270-1e19-4224-b1a0-4228b9de3c7a;"";0;1;"{""id"":68,""parent_id"":168,""name"":""Тамбов"",""url"":""tambov"",""AOGUID"":""ea2a1270-1e19-4224-b1a0-4228b9de3c7a"",""bigcity"":1,""global_region_id"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
73;regions;69;69;69;69;82;169;"";Тверь;tver;1;1;c52ea942-555e-45c6-9751-58897717b02f;"";0;1;"{""id"":69,""parent_id"":169,""name"":""Тверь"",""url"":""tver"",""AOGUID"":""c52ea942-555e-45c6-9751-58897717b02f"",""bigcity"":1,""global_region_id"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
74;regions;70;70;70;70;83;170;"";Томск;tomsk;1;1;e3b0eae8-a4ce-4779-ae04-5c0797de66be;"";0;1;"{""id"":70,""parent_id"":170,""name"":""Томск"",""url"":""tomsk"",""AOGUID"":""e3b0eae8-a4ce-4779-ae04-5c0797de66be"",""bigcity"":1,""global_region_id"":4}";2026-07-01 16:19:34;2026-07-14 16:59:58
75;regions;71;71;71;71;84;171;"";Тула;tula;1;1;b2601b18-6da2-4789-9fbe-800dde06a2bb;"";0;1;"{""id"":71,""parent_id"":171,""name"":""Тула"",""url"":""tula"",""AOGUID"":""b2601b18-6da2-4789-9fbe-800dde06a2bb"",""bigcity"":1,""global_region_id"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
76;regions;72;72;72;72;85;172;"";Тюмень;tyumen;1;1;9ae64229-9f7b-4149-b27a-d1f6ec74b5ce;"";0;1;"{""id"":72,""parent_id"":172,""name"":""Тюмень"",""url"":""tyumen"",""AOGUID"":""9ae64229-9f7b-4149-b27a-d1f6ec74b5ce"",""bigcity"":1,""global_region_id"":3}";2026-07-01 16:19:34;2026-07-14 16:59:58
77;regions;73;73;73;73;86;173;"";Ульяновск;ulyanovsk;1;1;bebfd75d-a0da-4bf9-8307-2e2c85eac463;"";0;1;"{""id"":73,""parent_id"":173,""name"":""Ульяновск"",""url"":""ulyanovsk"",""AOGUID"":""bebfd75d-a0da-4bf9-8307-2e2c85eac463"",""bigcity"":1,""global_region_id"":7}";2026-07-01 16:19:34;2026-07-14 16:59:58
78;regions;75;75;75;75;87;175;"";Чита;chita;1;1;2d9abaa6-85a6-4f1f-a1bd-14b76ec17d9c;"";0;1;"{""id"":75,""parent_id"":175,""name"":""Чита"",""url"":""chita"",""AOGUID"":""2d9abaa6-85a6-4f1f-a1bd-14b76ec17d9c"",""bigcity"":1,""global_region_id"":4}";2026-07-01 16:19:34;2026-07-14 16:59:58
79;regions;76;76;76;76;88;176;"";Ярославль;yaroslavl;1;1;6b1bab7d-ee45-4168-a2a6-4ce2880d90d3;"";0;1;"{""id"":76,""parent_id"":176,""name"":""Ярославль"",""url"":""yaroslavl"",""AOGUID"":""6b1bab7d-ee45-4168-a2a6-4ce2880d90d3"",""bigcity"":1,""global_region_id"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
80;regions;79;79;79;79;89;179;"";Биробиджан;birobidzhan;1;1;5d133391-46ee-496b-83a6-efeeaa903643;"";0;1;"{""id"":79,""parent_id"":179,""name"":""Биробиджан"",""url"":""birobidzhan"",""AOGUID"":""5d133391-46ee-496b-83a6-efeeaa903643"",""bigcity"":1,""global_region_id"":8}";2026-07-01 16:19:34;2026-07-14 16:59:58
81;regions;87;87;87;87;90;187;"";Анадырь;anadyr;1;1;7fad3a21-06b4-4af3-9657-bf1521714952;"";0;1;"{""id"":87,""parent_id"":187,""name"":""Анадырь"",""url"":""anadyr"",""AOGUID"":""7fad3a21-06b4-4af3-9657-bf1521714952"",""bigcity"":1,""global_region_id"":8}";2026-07-01 16:19:34;2026-07-14 16:59:58
82;regions;92;92;92;92;91;192;"";Симферополь;simferopol;1;1;b9001e55-72ed-43bf-b7eb-41b86a14380e;"";0;1;"{""id"":92,""parent_id"":192,""name"":""Симферополь"",""url"":""simferopol"",""AOGUID"":""b9001e55-72ed-43bf-b7eb-41b86a14380e"",""bigcity"":1,""global_region_id"":2}";2026-07-01 16:19:34;2026-07-14 16:59:58
83;districts;6;"";122;122;44;122;34;Алейск;aleysk;0;1;"";"01403000000";0;1;"{""id"":6,""parentId"":0,""regionId"":122,""name"":""Алейск"",""administrative"":0,""okato"":""01403000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
84;districts;8;"";122;122;44;122;34;Белокуриха;belokurikha;0;1;"";"01404000000";0;1;"{""id"":8,""parentId"":0,""regionId"":122,""name"":""Белокуриха"",""administrative"":0,""okato"":""01404000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
85;districts;9;"";122;122;44;122;34;Бийск;biysk;0;1;"";"01405000000";0;1;"{""id"":9,""parentId"":0,""regionId"":122,""name"":""Бийск"",""administrative"":0,""okato"":""01405000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
86;districts;10;"";122;122;44;122;34;Заринск;zarinsk;0;1;"";"01406000000";0;1;"{""id"":10,""parentId"":0,""regionId"":122,""name"":""Заринск"",""administrative"":0,""okato"":""01406000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
87;districts;11;"";122;122;44;122;34;Змеиногорск;zmeinogorsk;0;1;"";"01214501000";0;1;"{""id"":11,""parentId"":0,""regionId"":122,""name"":""Змеиногорск"",""administrative"":0,""okato"":""01214501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
88;districts;12;"";122;122;44;122;34;Камень-на-Оби;kamen-na-obi;0;1;"";"01216501000";0;1;"{""id"":12,""parentId"":0,""regionId"":122,""name"":""Камень-на-Оби"",""administrative"":0,""okato"":""01216501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
89;districts;13;"";122;122;44;122;34;Новоалтайск;novoaltaysk;0;1;"";"01413000000";0;1;"{""id"":13,""parentId"":0,""regionId"":122,""name"":""Новоалтайск"",""administrative"":0,""okato"":""01413000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
90;districts;14;"";122;122;44;122;34;Рубцовск;rubtsovsk;0;1;"";"01416000000";0;1;"{""id"":14,""parentId"":0,""regionId"":122,""name"":""Рубцовск"",""administrative"":0,""okato"":""01416000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
91;districts;15;"";122;122;44;122;34;Славгород;slavgorod;0;1;"";"01419000000";0;1;"{""id"":15,""parentId"":0,""regionId"":122,""name"":""Славгород"",""administrative"":0,""okato"":""01419000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
92;districts;16;"";122;122;44;122;34;Яровое;yarovoe;0;1;"";"01430000000";0;1;"{""id"":16,""parentId"":0,""regionId"":122,""name"":""Яровое"",""administrative"":0,""okato"":""01430000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
93;districts;17;"";122;122;44;122;34;Горняк;gornyak;0;1;"";"01225501000";0;1;"{""id"":17,""parentId"":0,""regionId"":122,""name"":""Горняк"",""administrative"":0,""okato"":""01225501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
94;districts;19;"";128;128;50;128;41;Белогорск;belogorsk;0;1;"";10410000000;0;1;"{""id"":19,""parentId"":0,""regionId"":128,""name"":""Белогорск"",""administrative"":0,""okato"":""10410000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
95;districts;20;"";128;128;50;128;41;Зея;zeya;0;1;"";10412000000;0;1;"{""id"":20,""parentId"":0,""regionId"":128,""name"":""Зея"",""administrative"":0,""okato"":""10412000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
96;districts;23;"";128;128;50;128;41;Райчихинск;raychikhinsk;0;1;"";10420000000;0;1;"{""id"":23,""parentId"":0,""regionId"":128,""name"":""Райчихинск"",""administrative"":0,""okato"":""10420000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
97;districts;24;"";128;128;50;128;41;Свободный;svobodnyy;0;1;"";10430000000;0;1;"{""id"":24,""parentId"":0,""regionId"":128,""name"":""Свободный"",""administrative"":0,""okato"":""10430000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
98;districts;25;"";128;128;50;128;41;Тында;tynda;0;1;"";10432000000;0;1;"{""id"":25,""parentId"":0,""regionId"":128,""name"":""Тында"",""administrative"":0,""okato"":""10432000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
99;districts;26;"";128;128;50;128;41;Шимановск;shimanovsk;0;1;"";10440000000;0;1;"{""id"":26,""parentId"":0,""regionId"":128,""name"":""Шимановск"",""administrative"":0,""okato"":""10440000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
100;districts;27;"";101;101;25;101;15;Адыгейск;adygeysk;0;1;"";79403000000;0;1;"{""id"":27,""parentId"":0,""regionId"":101,""name"":""Адыгейск"",""administrative"":0,""okato"":""79403000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
101;districts;28;"";128;128;50;128;41;Завитинск;zavitinsk;0;1;"";10221501000;0;1;"{""id"":28,""parentId"":0,""regionId"":128,""name"":""Завитинск"",""administrative"":0,""okato"":""10221501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
102;districts;30;"";129;129;51;129;42;Северодвинск;severodvinsk;0;1;"";11430000000;0;1;"{""id"":30,""parentId"":0,""regionId"":129,""name"":""Северодвинск"",""administrative"":0,""okato"":""11430000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
103;districts;31;"";129;129;51;129;42;Котлас;kotlas;0;1;"";11410000000;0;1;"{""id"":31,""parentId"":0,""regionId"":129,""name"":""Котлас"",""administrative"":0,""okato"":""11410000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
104;districts;32;"";129;129;51;129;42;Новодвинск;novodvinsk;0;1;"";11415000000;0;1;"{""id"":32,""parentId"":0,""regionId"":129,""name"":""Новодвинск"",""administrative"":0,""okato"":""11415000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
105;districts;33;"";129;129;51;129;42;Коряжма;koryazhma;0;1;"";11408000000;0;1;"{""id"":33,""parentId"":0,""regionId"":129,""name"":""Коряжма"",""administrative"":0,""okato"":""11408000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
106;districts;34;"";129;129;51;129;42;Мирный;mirnyy;0;1;"";11525000000;0;1;"{""id"":34,""parentId"":0,""regionId"":129,""name"":""Мирный"",""administrative"":0,""okato"":""11525000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
107;districts;35;"";129;129;51;129;42;Вельск;velsk;0;1;"";11205501000;0;1;"{""id"":35,""parentId"":0,""regionId"":129,""name"":""Вельск"",""administrative"":0,""okato"":""11205501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
108;districts;36;"";129;129;51;129;42;Няндома;nyandoma;0;1;"";11244501000;0;1;"{""id"":36,""parentId"":0,""regionId"":129,""name"":""Няндома"",""administrative"":0,""okato"":""11244501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
109;districts;37;"";129;129;51;129;42;Онега;onega;0;1;"";11420000000;0;1;"{""id"":37,""parentId"":0,""regionId"":129,""name"":""Онега"",""administrative"":0,""okato"":""11420000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
110;districts;39;"";130;130;52;130;43;Ахтубинск;akhtubinsk;0;1;"";12205501000;0;1;"{""id"":39,""parentId"":0,""regionId"":130,""name"":""Ахтубинск"",""administrative"":0,""okato"":""12205501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
111;districts;40;"";130;130;52;130;43;Знаменск;znamensk;0;1;"";12519000000;0;1;"{""id"":40,""parentId"":0,""regionId"":130,""name"":""Знаменск"",""administrative"":0,""okato"":""12519000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
112;districts;41;"";130;130;52;130;43;Харабали;kharabali;0;1;"";12245501000;0;1;"{""id"":41,""parentId"":0,""regionId"":130,""name"":""Харабали"",""administrative"":0,""okato"":""12245501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:58
113;districts;42;"";130;130;52;130;43;Камызяк;kamyzyak;0;1;"";12225501000;0;1;"{""id"":42,""parentId"":0,""regionId"":130,""name"":""Камызяк"",""administrative"":0,""okato"":""12225501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
114;districts;43;"";2;2;1;2;3;Стерлитамак;sterlitamak;0;1;"";80445000000;0;1;"{""id"":43,""parentId"":0,""regionId"":2,""name"":""Стерлитамак"",""administrative"":0,""okato"":""80445000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
115;districts;44;"";2;2;1;2;3;Салават;salavat;0;1;"";80439000000;0;1;"{""id"":44,""parentId"":0,""regionId"":2,""name"":""Салават"",""administrative"":0,""okato"":""80439000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
116;districts;45;"";2;2;1;2;3;Нефтекамск;neftekamsk;0;1;"";80427000000;0;1;"{""id"":45,""parentId"":0,""regionId"":2,""name"":""Нефтекамск"",""administrative"":0,""okato"":""80427000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
117;districts;46;"";2;2;1;2;3;Октябрьский;oktyabrskiy;0;1;"";80435000000;0;1;"{""id"":46,""parentId"":0,""regionId"":2,""name"":""Октябрьский"",""administrative"":0,""okato"":""80435000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
118;districts;47;"";2;2;1;2;3;Белорецк;beloretsk;0;1;"";80410000000;0;1;"{""id"":47,""parentId"":0,""regionId"":2,""name"":""Белорецк"",""administrative"":0,""okato"":""80410000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
119;districts;48;"";2;2;1;2;3;Туймазы;tuymazy;0;1;"";80450000000;0;1;"{""id"":48,""parentId"":0,""regionId"":2,""name"":""Туймазы"",""administrative"":0,""okato"":""80450000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
120;districts;49;"";2;2;1;2;3;Ишимбай;ishimbay;0;1;"";80420000000;0;1;"{""id"":49,""parentId"":0,""regionId"":2,""name"":""Ишимбай"",""administrative"":0,""okato"":""80420000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
121;districts;50;"";2;2;1;2;3;Кумертау;kumertau;0;1;"";80423000000;0;1;"{""id"":50,""parentId"":0,""regionId"":2,""name"":""Кумертау"",""administrative"":0,""okato"":""80423000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
122;districts;51;"";2;2;1;2;3;Сибай;sibaj;0;1;"";80443000000;0;1;"{""id"":51,""parentId"":0,""regionId"":2,""name"":""Сибай"",""administrative"":0,""okato"":""80443000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
123;districts;52;"";2;2;1;2;3;Мелеуз;meleuz;0;1;"";80425000000;0;1;"{""id"":52,""parentId"":0,""regionId"":2,""name"":""Мелеуз"",""administrative"":0,""okato"":""80425000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
124;districts;53;"";2;2;1;2;3;Белебей;belebey;0;1;"";80405000000;0;1;"{""id"":53,""parentId"":0,""regionId"":2,""name"":""Белебей"",""administrative"":0,""okato"":""80405000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
125;districts;54;"";2;2;1;2;3;Бирск;birsk;0;1;"";80415000000;0;1;"{""id"":54,""parentId"":0,""regionId"":2,""name"":""Бирск"",""administrative"":0,""okato"":""80415000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
126;districts;55;"";2;2;1;2;3;Учалы;uchaly;0;1;"";80455000000;0;1;"{""id"":55,""parentId"":0,""regionId"":2,""name"":""Учалы"",""administrative"":0,""okato"":""80455000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
127;districts;57;"";2;2;1;2;3;Дюртюли;dyurtyuli;0;1;"";80418000000;0;1;"{""id"":57,""parentId"":0,""regionId"":2,""name"":""Дюртюли"",""administrative"":0,""okato"":""80418000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
128;districts;58;"";2;2;1;2;3;Янаул;yanaul;0;1;"";80460000000;0;1;"{""id"":58,""parentId"":0,""regionId"":2,""name"":""Янаул"",""administrative"":0,""okato"":""80460000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
129;districts;59;"";2;2;1;2;3;Давлеканово;davlekanovo;0;1;"";80419000000;0;1;"{""id"":59,""parentId"":0,""regionId"":2,""name"":""Давлеканово"",""administrative"":0,""okato"":""80419000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
130;districts;60;"";2;2;1;2;3;Баймак;baymak;0;1;"";80404000000;0;1;"{""id"":60,""parentId"":0,""regionId"":2,""name"":""Баймак"",""administrative"":0,""okato"":""80404000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
131;districts;61;"";2;2;1;2;3;Межгорье;mezhgore;0;1;"";80507000000;0;1;"{""id"":61,""parentId"":0,""regionId"":2,""name"":""Межгорье"",""administrative"":0,""okato"":""80507000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
132;districts;62;"";2;2;1;2;3;Агидель;agidel;0;1;"";80403000000;0;1;"{""id"":62,""parentId"":0,""regionId"":2,""name"":""Агидель"",""administrative"":0,""okato"":""80403000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
133;districts;64;"";131;131;53;131;44;Старый Оскол;staryy-oskol;0;1;"";14440000000;0;1;"{""id"":64,""parentId"":0,""regionId"":131,""name"":""Старый Оскол"",""administrative"":0,""okato"":""14440000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
134;districts;65;"";131;131;53;131;44;Губкин;gubkin;0;1;"";14430000000;0;1;"{""id"":65,""parentId"":0,""regionId"":131,""name"":""Губкин"",""administrative"":0,""okato"":""14430000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
135;districts;66;"";131;131;53;131;44;Шебекино;shebekino;0;1;"";14450000000;0;1;"{""id"":66,""parentId"":0,""regionId"":131,""name"":""Шебекино"",""administrative"":0,""okato"":""14450000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
136;districts;67;"";131;131;53;131;44;Алексеевка;alekseevka;0;1;"";14410000000;0;1;"{""id"":67,""parentId"":0,""regionId"":131,""name"":""Алексеевка"",""administrative"":0,""okato"":""14410000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
137;districts;68;"";131;131;53;131;44;Валуйки;valuyki;0;1;"";14420000000;0;1;"{""id"":68,""parentId"":0,""regionId"":131,""name"":""Валуйки"",""administrative"":0,""okato"":""14420000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
138;districts;69;"";131;131;53;131;44;Строитель;stroitel_tambovskaya-oblast;0;1;"";14258501000;0;1;"{""id"":69,""parentId"":0,""regionId"":131,""name"":""Строитель"",""administrative"":0,""okato"":""14258501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
139;districts;70;"";131;131;53;131;44;Новый Оскол;novyy-oskol;0;1;"";14244501000;0;1;"{""id"":70,""parentId"":0,""regionId"":131,""name"":""Новый Оскол"",""administrative"":0,""okato"":""14244501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
140;districts;72;"";132;132;54;132;45;Клинцы;klintsy;0;1;"";15415000000;0;1;"{""id"":72,""parentId"":0,""regionId"":132,""name"":""Клинцы"",""administrative"":0,""okato"":""15415000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
141;districts;73;"";132;132;54;132;45;Новозыбков;novozybkov;0;1;"";15420000000;0;1;"{""id"":73,""parentId"":0,""regionId"":132,""name"":""Новозыбков"",""administrative"":0,""okato"":""15420000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
142;districts;74;"";132;132;54;132;45;Дятьково;dyatkovo;0;1;"";15216501000;0;1;"{""id"":74,""parentId"":0,""regionId"":132,""name"":""Дятьково"",""administrative"":0,""okato"":""15216501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
143;districts;75;"";132;132;54;132;45;Унеча;unecha;0;1;"";15258501000;0;1;"{""id"":75,""parentId"":0,""regionId"":132,""name"":""Унеча"",""administrative"":0,""okato"":""15258501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
144;districts;76;"";132;132;54;132;45;Карачев;karachev;0;1;"";15224501000;0;1;"{""id"":76,""parentId"":0,""regionId"":132,""name"":""Карачев"",""administrative"":0,""okato"":""15224501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
145;districts;77;"";132;132;54;132;45;Стародуб;starodub;0;1;"";15250501000;0;1;"{""id"":77,""parentId"":0,""regionId"":132,""name"":""Стародуб"",""administrative"":0,""okato"":""15250501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
146;districts;78;"";132;132;54;132;45;Жуковка;zhukovka;0;1;"";15222501000;0;1;"{""id"":78,""parentId"":0,""regionId"":132,""name"":""Жуковка"",""administrative"":0,""okato"":""15222501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
147;districts;79;"";132;132;54;132;45;Сельцо;seltso;0;1;"";15425000000;0;1;"{""id"":79,""parentId"":0,""regionId"":132,""name"":""Сельцо"",""administrative"":0,""okato"":""15425000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
148;districts;80;"";132;132;54;132;45;Почеп;pochep;0;1;"";15244501000;0;1;"{""id"":80,""parentId"":0,""regionId"":132,""name"":""Почеп"",""administrative"":0,""okato"":""15244501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
149;districts;81;"";132;132;54;132;45;Трубчевск;trubchevsk;0;1;"";15256501000;0;1;"{""id"":81,""parentId"":0,""regionId"":132,""name"":""Трубчевск"",""administrative"":0,""okato"":""15256501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
150;districts;82;"";132;132;54;132;45;Сураж;surazh;0;1;"";15254501000;0;1;"{""id"":82,""parentId"":0,""regionId"":132,""name"":""Сураж"",""administrative"":0,""okato"":""15254501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
151;districts;84;"";103;103;26;103;16;Северобайкальск;severobaykalsk;0;1;"";81420000000;0;1;"{""id"":84,""parentId"":0,""regionId"":103,""name"":""Северобайкальск"",""administrative"":0,""okato"":""81420000000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
152;districts;85;"";103;103;26;103;16;Кяхта;kyakhta;0;1;"";81233501000;0;1;"{""id"":85,""parentId"":0,""regionId"":103,""name"":""Кяхта"",""administrative"":0,""okato"":""81233501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
153;districts;86;"";103;103;26;103;16;Гусиноозерск;gusinoozersk;0;1;"";81248501000;0;1;"{""id"":86,""parentId"":0,""regionId"":103,""name"":""Гусиноозерск"",""administrative"":0,""okato"":""81248501000"",""is_city"":1}";2026-07-01 16:19:34;2026-07-14 16:59:59
